Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4,clusters
0,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,442,1,244,3,1.888313258,0.4323325,0.95837022,0.367543566,2
2,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,536,2,36,2,2.585841843,-1.823778798,1.12895725,-0.056856574,2
1,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,694,1,404,3,0.769886681,-0.219201663,0.385825488,-1.394934953,1
0,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,746,1,71,3,2.193042574,-1.324621609,-0.078197433,-0.702881534,2
0,70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,580,3,1572,2,-3.12045802,-0.758944714,-0.529480949,0.667716365,0
0,38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,740,3,122,4,2.186240309,0.950933035,-1.701356798,0.590756593,1
1,23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,819,1,10,3,2.164827696,-2.134561981,-0.896152316,-0.410784583,1
0,49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,656,1,304,3,0.306770694,0.32084505,-1.318265899,0.592366147,1
0,42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,807,1,37,4,2.318632981,-0.251190294,-2.081098341,0.396442539,1
1,78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,213,0,1754,1,-3.348797191,-1.327952389,2.653504338,-1.20685948,3
0,81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,558,2,1157,1,-3.45243564,-1.409182805,-0.962279348,1.163832282,0
1,61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,516,0,1319,1,-2.167690913,-0.847512812,0.655984023,0.827245202,0
1,18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,408,1,21,3,2.867740578,-1.234094857,0.964748199,0.21283531,2
2,24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,232,2,31,2,2.366911586,-1.577845252,1.145406962,1.82602496,2
0,18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,358,1,67,2,1.634972141,-1.379258015,0.907576579,1.35782765,2
0,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,501,0,708,2,-1.87099493,0.276352181,-1.347140015,0.639353265,0
2,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,255,3,25,4,2.777160628,0.277096358,-0.421685482,1.620314833,2
1,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,416,1,746,2,-1.748317355,-1.560480333,-0.602770828,0.695159832,0
1,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,258,0,32,3,2.259159066,-0.105767193,0.749919297,-1.19436372,2
1,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,812,1,72,4,2.588825745,0.645944387,-1.083654919,-0.526448851,1
0,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,682,2,57,2,2.101351841,-0.971137716,0.327649984,0.386098542,2
2,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,33,3,103,3,2.404894317,0.195283472,3.84027321,-0.369844271,2
1,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,624,1,153,3,1.83259306,-0.470996087,0.648043834,-1.142166645,2
0,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,755,1,745,3,-0.663184173,-0.062436062,-0.982212763,0.599302885,0
1,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,726,1,264,3,-0.044976381,-0.379283984,-1.834462088,0.555195085,1
0,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,891,1,2157,2,-4.186443381,-1.176996808,0.177760567,-1.683792406,3
1,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,598,1,1526,3,-2.841639784,0.913036651,0.800434377,-1.66301384,3
0,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,605,3,69,3,1.286351985,-0.480670584,-1.648884954,1.356344463,1
0,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,277,1,1597,2,-3.678913008,-0.094869417,-0.240629381,1.8421952,0
2,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,872,2,64,2,2.15610345,-1.752586064,0.107656846,-0.330636965,2
0,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,498,2,1067,2,-1.172889825,0.558191504,-0.653248573,0.996559423,0
0,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,940,1,31,4,2.94398124,0.071363784,-1.373463725,-1.02532612,1
0,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,371,1,11,3,3.015691249,-0.898578097,0.924400575,3.901440063,2
1,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,363,1,2034,2,-4.253397983,0.023612126,1.427751258,0.25425397,3
0,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,706,2,1991,1,-4.004350994,-1.384336237,0.955659375,-1.011533392,3
1,82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,758,0,1686,1,-3.951269668,-1.352024525,-0.436863376,-0.860832911,3
1,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,751,2,324,2,0.952278365,0.104243323,2.34258458,-1.333913516,2
1,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,831,2,69,2,1.809595197,-1.544663873,1.854119153,-1.785572651,2
2,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,540,2,54,2,1.634232122,-1.125200389,-0.186529131,0.558102097,2
1,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,805,3,68,4,2.380747164,0.166326467,-1.396428533,-0.845094483,1
0,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,355,1,60,2,1.695176668,-1.550650858,0.845922053,1.538983035,2
0,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,475,0,55,3,2.270862356,-0.241562127,-0.508672581,0.76110225,1
0,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1060,3,1456,2,-3.135969364,-1.452054994,-2.135506862,-0.694876709,0
2,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,514,2,563,2,-1.387026561,0.082710678,-0.594042545,-0.346809478,0
0,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,688,1,1125,2,-3.096242572,-0.917879308,-1.373308293,0.420422133,0
1,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,674,1,42,3,2.301975812,-1.344275034,0.349162852,-0.911635451,2
0,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,837,3,184,3,0.814692795,0.108633477,-1.868962848,0.950086019,1
0,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,466,3,460,3,1.156837436,0.999996608,0.834520501,0.432754044,2
1,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,871,2,145,1,0.32580167,-2.196810091,1.986892175,-1.698613714,2
0,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,374,3,1376,2,-3.262854149,-0.143091453,1.744970199,-0.858217039,3
0,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,292,1,1382,2,-3.459056933,-0.630069441,-0.179494808,1.253425492,0
2,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,317,3,28,2,1.682029806,-1.74330348,1.020178495,1.069930739,2
1,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,629,1,1033,2,-2.698678002,-0.690723746,-0.383026161,-0.738250406,0
1,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,420,1,2231,2,-2.714928368,-0.711359905,0.012194673,0.469660844,0
2,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,781,2,48,2,2.165797514,-2.103986218,0.511778372,-1.194406065,2
0,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,352,0,44,3,2.427631845,0.552531582,0.417652555,-0.503919382,1
2,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,434,2,38,3,2.254354876,0.140354879,-0.220944385,-0.224132885,1
0,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,520,1,81,4,2.264949675,0.839627738,-0.956017021,0.445579328,1
1,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,456,2,167,2,1.405026723,-0.709842705,3.049100833,-1.111094058,2
1,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,1001,1,45,4,2.270850625,-0.319715747,-2.044324524,-1.259853921,1
0,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,504,1,664,3,-0.749838623,0.661084722,-0.287484642,0.8606173,0
2,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,634,0,48,2,2.422389895,-1.589133591,0.957136321,-0.202397261,2
0,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,654,3,461,3,-0.720445268,0.166753041,-1.826441976,-0.191716915,0
2,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,548,1,55,3,2.293506651,-1.067366671,0.243327488,0.893705225,2
1,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,890,2,20,2,1.790364026,-2.280685443,-0.386248856,-0.911140648,2
0,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,575,3,1149,2,-2.442749632,-1.510529201,-0.820520245,-0.039384409,0
2,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,889,1,43,2,1.376855852,-2.193270435,-0.395583007,0.447259679,2
1,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,651,1,224,3,1.016768646,0.098099023,-0.355997292,-0.911246103,1
1,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,254,0,101,2,1.931168053,-0.528468857,3.705359127,-1.018343826,2
1,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,466,1,209,2,0.269639056,-1.196127898,0.224543554,1.325050573,2
0,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,123,2,968,1,-2.871467218,-0.935569587,0.228142553,1.729959866,0
1,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,576,3,1165,2,-2.762951644,-1.542947134,-1.160867941,0.435873552,0
0,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,800,1,24,3,1.509697209,-0.704355604,-1.249395774,-0.800183998,1
0,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,234,2,165,2,1.784759351,-0.022683118,1.135150973,2.148266442,2
1,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,279,1,269,2,0.737238835,-0.463115203,1.408600732,1.146186416,2
1,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,517,3,102,3,1.991648206,-1.041970525,0.493720195,-0.273614217,2
2,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,366,1,461,2,-1.863331714,-1.256203457,0.137377638,-1.01325553,0
2,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,344,2,47,2,2.167021048,-1.328100363,1.013900092,1.145658265,2
1,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,771,2,144,3,1.765087544,0.065225836,-1.281623897,0.063457959,1
0,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,280,1,1338,2,-2.40492238,0.414077179,0.446166808,2.163918295,0
0,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,613,3,119,3,1.88921125,-1.166763587,-0.416142808,0.59491516,2
0,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,486,3,76,4,2.311859996,0.70007539,-0.626243738,-0.884030463,1
1,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,1061,2,62,3,1.787154837,-0.783090861,-1.817441505,-1.860695759,1
2,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,585,3,1382,2,-3.690200519,-0.946073053,-1.231743071,1.43682259,0
0,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,906,2,84,2,1.572552729,-1.915568016,-0.865488827,0.745769163,2
1,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,523,1,43,4,2.700257568,-0.092613075,-0.648638544,-0.232251138,1
0,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,427,2,398,2,-0.865550007,-0.272137325,-0.606435411,-0.760062194,0
1,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,829,2,76,2,1.744476129,-1.517177177,-0.412781035,0.752709695,2
2,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,759,3,823,3,-1.109351879,-0.34951836,-0.594410597,-0.593977089,0
0,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,901,3,1179,3,-2.580225483,0.983669266,-2.57461696,0.865872791,0
1,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,476,3,185,4,1.543615685,0.748318271,-1.294136472,0.922885134,1
0,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,997,1,34,4,2.572298122,-0.03107402,-1.976447558,-0.283842815,1
0,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,454,2,44,3,2.392669763,0.622402492,-0.704212179,1.350517955,1
0,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,841,1,1588,2,-3.355325318,-1.463341685,0.524005579,-2.48149623,3
1,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,124,2,1797,1,-2.682812488,-1.089597941,0.740948896,1.930316971,0
0,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,93,3,40,4,2.785109667,0.969169169,0.214378605,0.892048619,2
1,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,902,1,914,2,-1.869050708,-1.700124138,-1.549171041,-0.063692883,0
0,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,378,3,1502,2,-1.078720413,-0.833346886,0.24192512,1.626921787,0
0,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,403,0,1338,2,-2.248735282,0.704761667,-0.156844252,-1.396020972,0
1,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,560,3,27,3,2.871031662,-1.180562103,0.175729817,1.492249639,2
0,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,558,2,1331,1,-2.922966571,-0.792054585,1.730657119,0.546000052,3
1,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,889,3,9,4,2.996287553,-0.413320516,-1.190386173,-1.568172443,1
0,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,908,3,953,3,-0.645089459,0.582282668,-2.24728766,0.851236639,0
1,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,672,0,68,3,2.178997706,-0.068797998,-0.231042407,-1.375750357,1
1,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,458,2,131,3,2.041141935,0.395544105,-0.067375883,-0.316923661,1
0,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,609,1,882,3,-1.76858484,0.983458142,-1.585121781,-0.236701868,0
2,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,92,3,1149,2,-1.76288709,0.697550313,1.393199475,2.50951066,0
0,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,616,1,37,3,2.549718764,-1.30822059,0.216710295,0.198025547,2
1,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,595,0,388,2,-0.317470748,0.117257354,-0.716452055,0.782039054,0
0,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,404,3,1428,2,-2.786953917,-1.054764314,1.422764154,-0.932110157,3
1,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,501,1,1633,2,-3.783984112,-0.974485453,-0.842815687,1.2924646,0
1,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,500,3,173,3,2.202658041,-0.237453463,2.536434975,-0.484656367,2
0,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,580,2,99,2,2.069353152,-0.858867749,0.93015479,0.116476663,2
0,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,432,3,215,3,1.018967657,0.837180322,-0.005458756,-0.521141505,1
0,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,802,3,219,3,1.504044517,-0.350143874,-0.416778897,-0.100051598,1
0,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,671,1,174,4,1.19490137,0.890228128,0.498417108,-2.836142761,1
0,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,278,3,92,4,2.126220247,0.953350963,-0.262758035,-0.462587927,1
1,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,610,1,1052,2,-3.425009155,-1.159269137,-0.653349497,-1.025974444,0
0,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,439,1,275,3,0.537293592,0.919817518,-0.395078588,0.165074389,1
1,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,664,3,159,3,2.291400786,-0.191411778,0.275604759,0.773671766,2
1,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,423,0,1024,1,-3.282745865,-1.686875324,1.588835089,-0.013915462,3
1,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,836,0,35,2,2.009242675,-1.708856525,-0.266904802,0.592766453,2
1,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,601,3,1042,2,-1.739779389,-1.305838272,-0.96729456,1.375621002,0
1,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,336,1,557,2,-2.803627764,-0.473157031,2.377196059,-1.370854173,3
0,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,577,1,69,2,1.298585347,-1.677363456,0.608863031,-0.452871588,2
1,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,1028,1,486,3,-0.052170542,0.836286074,-1.060098556,-1.994940738,1
0,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,756,2,34,2,2.374867124,-1.533213787,-0.051408466,0.866004887,2
2,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,254,2,1365,1,-3.772173955,-0.240079569,2.908785312,2.975197459,3
0,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,497,3,13,3,2.789555509,-1.188063566,-0.009393091,1.733734948,2
1,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,295,1,1401,2,-2.862573899,-0.66605778,0.020414545,0.884015608,0
0,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,663,3,1574,2,-2.202628122,-1.368534747,1.251302817,-1.576860258,3
1,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,640,2,1323,1,-3.091083455,-0.968583447,1.692626325,-0.988554677,3
1,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,314,2,103,4,2.533372809,0.613076107,-0.719870148,0.934113784,1
1,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,455,3,84,2,1.438187976,-1.540617154,0.280206691,2.016757892,2
1,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,384,1,1536,2,-3.341410413,-0.940784898,-0.512570501,1.018102885,0
0,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,254,3,581,3,0.315349598,0.741459491,0.765589855,0.961171772,2
1,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,185,1,928,3,-1.058939354,0.539118125,0.058533646,-0.690951467,0
2,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,707,0,14,1,1.586350017,-2.777639019,1.042137667,-0.951763595,2
0,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,547,2,424,2,-0.818552331,-0.132176649,-1.022472476,0.229155233,0
0,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,645,1,960,3,-0.76619303,-0.782936912,-0.976597161,0.157143703,0
0,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,247,1,1555,2,-2.902577188,-0.353402624,2.419082955,-1.005375734,3
1,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,518,3,55,4,2.410435656,0.641266558,-1.083413938,0.757888529,1
0,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,1032,2,20,2,1.922981219,-2.249104384,-0.91964728,-0.289087167,1
2,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,999,3,2257,2,-4.013214061,-1.390452696,0.397850933,-1.514376383,3
1,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,726,0,42,2,1.998139523,-1.613769201,0.133567527,0.281483306,2
0,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,698,0,1049,2,-2.548798918,0.824358643,-1.332317389,0.705461789,0
0,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,829,2,48,3,2.072853538,-0.190959974,-1.576966149,0.340367287,1
0,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,832,0,39,2,0.534931748,-1.464598068,-1.788226064,-0.459915818,1
2,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,906,2,43,1,1.407141108,-2.772425587,0.521232874,-1.180340461,2
1,33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,221,0,835,1,-0.917790161,0.295037868,4.133727264,-0.656078166,3
0,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,744,1,1515,2,-3.019190338,-1.308655014,-1.18321991,-0.116697008,0
0,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,554,0,1596,2,-1.781576511,0.658634229,0.256744917,1.287291548,0
1,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,281,1,1828,2,-2.659903197,-0.482434208,2.413648204,0.442941994,3
1,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,843,1,34,3,2.128845122,-1.456665824,1.507173578,-1.875073553,2
1,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,831,0,149,2,0.793674073,-0.330098438,-0.594371795,-0.639508613,1
1,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,497,2,946,2,-2.385402957,0.157613443,-1.168680346,0.731797597,0
1,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,862,2,28,1,0.57819699,-2.920884719,-0.548219109,-0.078874593,2
0,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,63,2,450,2,0.190311649,0.361470341,1.331909275,1.845116991,2
1,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,742,1,46,4,2.161430777,-0.444129102,-1.289625972,-1.585183799,1
1,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,550,0,1702,1,-3.383725828,-1.474421904,1.431730689,-0.374967065,3
0,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,415,1,382,3,0.780432653,0.011125729,0.212757197,1.373412544,2
1,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,236,1,2126,2,-3.164392321,-0.655074563,0.353604167,1.843434669,0
1,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,759,3,2069,2,-3.596797755,-1.138730773,-1.558482561,1.122005213,0
0,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,385,1,72,3,2.364826613,-0.564884215,0.659013214,0.850343315,2
0,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,869,2,801,1,-1.634001286,-2.396382808,-1.667072247,1.13966352,0
