Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Marital,Spent,Family_Size,col1,col2,col3,col4
1,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,598,1,1526,3,-2.8416397841214733,0.9130366509496138,0.8004343774384381,-1.6630138398909589
0,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,605,3,69,3,1.2863519847774427,-0.48067058355728826,-1.6488849543730164,1.356344462960607
0,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,277,1,1597,2,-3.6789130075666603,-0.09486941709406133,-0.24062938099093373,1.842195200190981
2,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,872,2,64,2,2.1561034503707757,-1.7525860640748632,0.10765684649329633,-0.3306369647900826
0,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,498,2,1067,2,-1.1728898248127686,0.5581915039814203,-0.6532485734697119,0.9965594226972047
0,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,940,1,31,4,2.943981240329276,0.07136378409125937,-1.3734637247425443,-1.0253261202772808
0,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,371,1,11,3,3.015691248705266,-0.8985780968757082,0.9244005749908248,3.9014400629259303
1,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,363,1,2034,2,-4.253397983200426,0.023612125544340657,1.427751258416373,0.25425397027421937
0,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,706,2,1991,1,-4.004350993592415,-1.3843362365270007,0.9556593750758372,-1.0115333922097454
1,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,758,0,1686,1,-3.951269668111873,-1.3520245252113505,-0.43686337589394647,-0.8608329108307032
1,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,751,2,324,2,0.952278365402725,0.10424332312267585,2.3425845797181997,-1.3339135155301023
1,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,831,2,69,2,1.8095951970375364,-1.5446638730614115,1.8541191525131255,-1.7855726506918814
2,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,540,2,54,2,1.6342321222906873,-1.1252003888177928,-0.186529131337569,0.5581020971486584
1,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,805,3,68,4,2.380747163587317,0.16632646738105525,-1.3964285326672954,-0.845094482999358
0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,355,1,60,2,1.6951766679202054,-1.5506508580743221,0.8459220527009536,1.5389830350389342
0,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,475,0,55,3,2.2708623561043786,-0.24156212748336994,-0.5086725805973118,0.7611022501327662
0,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,1060,3,1456,2,-3.13596936419131,-1.4520549941140086,-2.1355068624802183,-0.6948767087226445
2,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,514,2,563,2,-1.3870265614462483,0.08271067762392831,-0.5940425453687791,-0.34680947821625946
0,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,688,1,1125,2,-3.0962425722275384,-0.9178793080929423,-1.3733082928267046,0.42042213278544655
1,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,674,1,42,3,2.3019758117092475,-1.344275033587605,0.34916285183801876,-0.9116354511792462
0,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,837,3,184,3,0.814692794895113,0.10863347682865078,-1.8689628475123206,0.9500860187772564
0,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,466,3,460,3,1.1568374357141966,0.9999966084584742,0.8345205006566354,0.4327540440754477
1,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,871,2,145,1,0.3258016702103687,-2.1968100908996036,1.9868921751798925,-1.6986137136521573
0,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,374,3,1376,2,-3.262854148821326,-0.14309145256654107,1.744970199431477,-0.8582170386029787
0,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,292,1,1382,2,-3.459056932650591,-0.6300694411752309,-0.17949480809900775,1.2534254915109517
2,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,317,3,28,2,1.6820298061121044,-1.7433034803746128,1.0201784948385302,1.069930739171547
1,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,629,1,1033,2,-2.6986780019890144,-0.6907237459567033,-0.38302616064816075,-0.7382504057539768
1,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,420,1,2231,2,-2.7149283677778624,-0.7113599050778013,0.012194672761796277,0.4696608444278379
2,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,781,2,48,2,2.1657975135982257,-2.103986218055292,0.5117783723303168,-1.1944060651127217
0,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,352,0,44,3,2.4276318446116085,0.5525315823463164,0.4176525553952084,-0.5039193823881877
2,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,434,2,38,3,2.25435487572701,0.1403548789297691,-0.22094438486120677,-0.22413288512597104
0,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,520,1,81,4,2.264949675128831,0.8396277382061106,-0.9560170206182492,0.44557932773819475
1,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,456,2,167,2,1.4050267225717301,-0.7098427049924723,3.049100833075666,-1.1110940577635469
1,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,1001,1,45,4,2.2708506246883404,-0.3197157466413251,-2.044324523944461,-1.2598539212866755
0,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,504,1,664,3,-0.7498386232417352,0.6610847221156511,-0.2874846419045058,0.8606172998699855
2,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,634,0,48,2,2.4223898952168956,-1.589133590785134,0.9571363205408663,-0.20239726107913714
0,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,654,3,461,3,-0.7204452683086479,0.1667530408934988,-1.8264419764438957,-0.19171691472166094
2,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,548,1,55,3,2.293506650642656,-1.067366671457053,0.243327487784639,0.8937052247045022
1,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,890,2,20,2,1.7903640263162868,-2.2806854427268215,-0.3862488558883267,-0.9111406480308422
0,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,575,3,1149,2,-2.442749632065403,-1.5105292007970428,-0.8205202448206103,-0.039384409136860456
2,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,889,1,43,2,1.3768558519729894,-2.1932704348499352,-0.39558300748056335,0.4472596787018345
1,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,651,1,224,3,1.0167686462358296,0.09809902337282754,-0.35599729166093685,-0.9112461034675253
1,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,254,0,101,2,1.9311680527421735,-0.5284688571188423,3.705359126734145,-1.0183438258034585
1,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,466,1,209,2,0.26963905575437175,-1.1961278979876886,0.22454355396698092,1.325050572650806
0,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,123,2,968,1,-2.8714672184708343,-0.9355695870831886,0.22814255257502514,1.729959865712231
1,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,576,3,1165,2,-2.762951643576728,-1.5429471343623815,-1.1608679414963263,0.4358735519293411
0,42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,800,1,24,3,1.5096972091646372,-0.704355604264874,-1.249395773736952,-0.8001839984375548
0,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,234,2,165,2,1.7847593512847344,-0.022683117929429158,1.1351509727624787,2.148266442093933
1,28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,279,1,269,2,0.7372388353978279,-0.4631152026808463,1.4086007322121863,1.1461864162849067
1,39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,517,3,102,3,1.9916482056691083,-1.0419705246117794,0.49372019480752444,-0.273614217020686
2,65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,366,1,461,2,-1.8633317139164296,-1.2562034573349314,0.13737763835148845,-1.0132555303806619
2,20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,344,2,47,2,2.1670210483243,-1.3281003634557411,1.0139000919883774,1.1456582645801776
1,42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,771,2,144,3,1.7650875439659688,0.0652258355737843,-1.2816238974617322,0.06345795885451239
0,64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,280,1,1338,2,-2.4049223803407314,0.4140771793461541,0.4461668081264627,2.163918294988955
0,36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,613,3,119,3,1.8892112504118277,-1.1667635865032084,-0.4161428077932543,0.5949151603639447
0,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,486,3,76,4,2.311859995987675,0.7000753904615017,-0.6262437381062582,-0.8840304627004612
1,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,1061,2,62,3,1.787154836647573,-0.7830908610801306,-1.8174415048522758,-1.860695759333419
2,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,585,3,1382,2,-3.6902005193273326,-0.9460730527419898,-1.2317430705024428,1.436822590006099
0,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,906,2,84,2,1.572552728734098,-1.9155680157572663,-0.8654888268108829,0.7457691631405975
1,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,523,1,43,4,2.700257567988263,-0.09261307523150202,-0.6486385438314257,-0.2322511382626281
0,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,427,2,398,2,-0.8655500074008102,-0.2721373247673507,-0.6064354105918701,-0.7600621941037149
1,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,829,2,76,2,1.7444761289849755,-1.517177176836756,-0.41278103495911245,0.7527096951376218
2,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,759,3,823,3,-1.1093518793237591,-0.3495183599834606,-0.5944105973877363,-0.5939770888156645
0,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,901,3,1179,3,-2.5802254829503326,0.9836692659703077,-2.5746169598807054,0.8658727910144959
1,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,476,3,185,4,1.5436156850569234,0.7483182706935649,-1.2941364719104578,0.9228851338425202
0,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,997,1,34,4,2.5722981224286823,-0.031074020456548952,-1.976447557847426,-0.28384281461915095
0,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,454,2,44,3,2.392669763000634,0.6224024917563182,-0.7042121789924173,1.3505179545819186
0,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,841,1,1588,2,-3.355325317991478,-1.4633416845525602,0.524005578749696,-2.4814962296885055
1,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,124,2,1797,1,-2.682812487809955,-1.0895979406905982,0.7409488956482083,1.9303169705412315
0,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,93,3,40,4,2.785109666767368,0.9691691691622739,0.2143786050529523,0.8920486193184347
1,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,902,1,914,2,-1.8690507075995415,-1.700124138407594,-1.5491710409224595,-0.0636928834581212
0,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,378,3,1502,2,-1.0787204132665273,-0.8333468862163862,0.2419251198166729,1.62692178694037
0,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,403,0,1338,2,-2.2487352821530555,0.7047616667010035,-0.15684425182015857,-1.3960209715620577
1,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,560,3,27,3,2.8710316615746283,-1.1805621031121933,0.1757298168835044,1.4922496388424142
0,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,558,2,1331,1,-2.9229665709817825,-0.7920545845257843,1.7306571193580689,0.5460000523351998
1,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,889,3,9,4,2.9962875526931527,-0.4133205159707827,-1.190386173328687,-1.568172443388928
0,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,908,3,953,3,-0.6450894586928051,0.5822826678478812,-2.2472876596130273,0.8512366389667844
1,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,672,0,68,3,2.1789977055293557,-0.06879799821174866,-0.2310424066387314,-1.3757503569157137
1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,458,2,131,3,2.0411419352280724,0.39554410545215457,-0.06737588320326154,-0.31692366089512997
0,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,609,1,882,3,-1.7685848397318809,0.9834581420828996,-1.5851217808181417,-0.2367018678777899
2,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,92,3,1149,2,-1.7628870896765365,0.6975503129403032,1.3931994754608723,2.509510660070082
0,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,616,1,37,3,2.549718764065539,-1.3082205902187107,0.21671029454275592,0.1980255471034621
1,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,595,0,388,2,-0.3174707484226082,0.11725735393544179,-0.7164520545594978,0.7820390541677916
0,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,404,3,1428,2,-2.7869539173807216,-1.0547643136727745,1.4227641541398153,-0.9321101571259263
1,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,501,1,1633,2,-3.783984111876064,-0.9744854534975808,-0.8428156871392211,1.2924645995911623
1,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,500,3,173,3,2.2026580413511088,-0.2374534627896408,2.536434975318671,-0.484656366577616
0,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,580,2,99,2,2.0693531518004606,-0.8588677493672787,0.9301547901662734,0.11647666335787131
0,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,432,3,215,3,1.0189676567494792,0.8371803219233986,-0.005458756119645854,-0.521141504604188
0,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,802,3,219,3,1.5040445174139645,-0.350143873955668,-0.4167788967778758,-0.10005159778336997
0,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,671,1,174,4,1.1949013703719304,0.890228127592174,0.4984171082172982,-2.836142760867464
0,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,278,3,92,4,2.12622024708734,0.9533509626513766,-0.26275803519881397,-0.4625879265427616
1,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,610,1,1052,2,-3.425009154611231,-1.1592691368557682,-0.6533494969555624,-1.0259744442518695
0,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,439,1,275,3,0.5372935919952997,0.9198175181130929,-0.39507858796810574,0.16507438876866143
1,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,664,3,159,3,2.2914007858796266,-0.19141177833539216,0.27560475936676315,0.7736717663943742
1,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,423,0,1024,1,-3.2827458652570347,-1.68687532382039,1.588835089137466,-0.013915462188991881
1,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,836,0,35,2,2.009242674880853,-1.7088565250951633,-0.2669048023454939,0.5927664530334364
1,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,601,3,1042,2,-1.7397793890348425,-1.3058382718560544,-0.967294560098014,1.3756210016105015
1,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,336,1,557,2,-2.803627763861313,-0.4731570313307785,2.377196058916435,-1.3708541730747443
0,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,577,1,69,2,1.2985853470952429,-1.6773634557778718,0.6088630313698904,-0.4528715884342297
1,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,1028,1,486,3,-0.0521705423652871,0.8362860741460966,-1.0600985564201342,-1.994940737671574
0,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,756,2,34,2,2.3748671242588864,-1.5332137869062856,-0.05140846593382751,0.8660048869068815
2,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,254,2,1365,1,-3.7721739549618882,-0.24007956947716214,2.9087853119896407,2.9751974588190198
0,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,497,3,13,3,2.7895555091942605,-1.1880635655560607,-0.009393091471628978,1.733734947634916
1,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,295,1,1401,2,-2.862573898562992,-0.6660577799387979,0.020414544908005247,0.884015608134931
0,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,663,3,1574,2,-2.2026281222164146,-1.3685347467103672,1.2513028169299791,-1.5768602580327324
1,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,640,2,1323,1,-3.0910834548346267,-0.9685834468055033,1.6926263249696412,-0.9885546774727263
1,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,314,2,103,4,2.533372809162539,0.6130761069110292,-0.719870147658399,0.9341137839098851
1,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,455,3,84,2,1.438187975650594,-1.5406171539340474,0.28020669142410126,2.016757891536847
1,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,384,1,1536,2,-3.341410412563133,-0.9407848978233209,-0.5125705011762203,1.018102885385272
0,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,254,3,581,3,0.3153495979650647,0.7414594913426441,0.7655898546496414,0.9611717720296665
1,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,185,1,928,3,-1.0589393544237604,0.5391181254571926,0.058533645737281606,-0.6909514672632512
2,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,707,0,14,1,1.5863500174315162,-2.777639018846816,1.042137666859149,-0.9517635949210486
0,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,547,2,424,2,-0.8185523311394542,-0.13217664942940482,-1.0224724762338604,0.22915523341166766
0,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,645,1,960,3,-0.7661930300170751,-0.7829369124840364,-0.9765971614485808,0.15714370271439065
0,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,247,1,1555,2,-2.902577188278608,-0.3534026238281304,2.4190829548644897,-1.0053757344215746
1,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,518,3,55,4,2.410435655871032,0.6412665579891267,-1.0834139375575473,0.7578885294984009
0,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,1032,2,20,2,1.922981219077888,-2.249104384169682,-0.9196472802341604,-0.28908716667700446
2,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,999,3,2257,2,-4.013214060748491,-1.390452696076467,0.3978509327483356,-1.5143763831434112
1,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,726,0,42,2,1.9981395225343062,-1.613769200773983,0.13356752655411877,0.28148330641634195
0,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,698,0,1049,2,-2.5487989183937816,0.8243586434669691,-1.3323173888545738,0.7054617889781406
0,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,829,2,48,3,2.0728535377641135,-0.19095997364779446,-1.5769661489422306,0.34036728715695774
0,49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,832,0,39,2,0.5349317482396861,-1.46459806769146,-1.788226064062157,-0.45991581765230716
2,23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,906,2,43,1,1.4071411076187128,-2.7724255866583447,0.5212328736148425,-1.1803404614039157
1,33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,221,0,835,1,-0.9177901608905503,0.2950378676034783,4.13372726381362,-0.6560781656237906
0,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,744,1,1515,2,-3.0191903376114446,-1.3086550138049675,-1.1832199098493448,-0.11669700797403634
0,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,554,0,1596,2,-1.781576511041241,0.6586342292324086,0.25674491662787874,1.2872915482662803
1,70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,281,1,1828,2,-2.659903196804601,-0.48243420803041615,2.4136482036411806,0.44294199427901154
1,30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,843,1,34,3,2.1288451215595496,-1.4566658243745039,1.5071735780069109,-1.8750735526998716
1,50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,831,0,149,2,0.7936740733118722,-0.3300984379571598,-0.5943717952322775,-0.6395086134322019
1,62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,497,2,946,2,-2.3854029574413524,0.15761344262684668,-1.1686803459116721,0.7317975966744107
1,30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,862,2,28,1,0.5781969896921841,-2.920884719387229,-0.5482191094737003,-0.078874593254531
0,52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,63,2,450,2,0.19031164920724863,0.3614703410064923,1.3319092753259525,1.8451169911559426
1,44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,742,1,46,4,2.161430776738892,-0.4441291017225716,-1.289625972396125,-1.5851837992320676
1,86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,550,0,1702,1,-3.3837258282140956,-1.4744219037743571,1.4317306890683348,-0.37496706525399437
0,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,415,1,382,3,0.780432652971042,0.011125728759816928,0.21275719698091536,1.3734125436221076
1,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,236,1,2126,2,-3.164392320996409,-0.6550745630381257,0.3536041674015499,1.843434669454177
1,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,759,3,2069,2,-3.596797754945548,-1.1387307733041527,-1.5584825608314514,1.1220052133892524
0,31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,385,1,72,3,2.3648266133875673,-0.5648842149258203,0.6590132141936703,0.8503433154979712
0,69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,869,2,801,1,-1.6340012858446917,-2.3963828081154985,-1.667072246629461,1.1396635197223866
0,49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,651,0,236,2,0.2905164675788334,-0.17266443764258946,-0.35906426333214064,-0.9944195438513411
2,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,245,3,80,3,2.373639140275626,-1.2440593605233896,0.8247279426561256,1.0624925322707983
1,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,813,2,1685,1,-3.1135184564246754,-1.932223298421301,-1.2505515570225423,0.939485277164371
1,113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,871,2,277,1,-3.515011790304879,0.3804091587454889,-0.02869577097960252,-1.427163726921435
1,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,522,3,507,3,-0.85818753655668,0.3777295590046384,-1.4084402683614627,0.6701208618849268
1,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,412,1,68,4,2.441591970728781,0.6242032507392083,0.02671720142890573,-1.1751632905067604
